asset_name,asset_category,description,model,serial_number,date_of_acquisition,age_at_time_of_acquisition,purchase_value,depreciation_percentage,lpo_number,dig_funder_name,project_name,acquisition_name,current_condition,date_of_disposal,comments
Filing Cabinet,Furniture & Fittings,4 Drawer Metalic cabinet locable with drawers,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Filing Cabinet,Furniture & Fittings,4 Drawer Metalic cabinet locable with drawers,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Filing Cabinet,Furniture & Fittings,4 Drawer Metalic cabinet locable with drawers,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Filing Cabinet,Furniture & Fittings,4 Drawer Metalic cabinet locable with drawers,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
office Chair,Furniture & Fittings,4 Drawer Metalic cabinet locable with drawers,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,FAULTY,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,FAULTY,,GEE DESIGNS LTD
office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,Highback office chair with a mesh on the back and plastic Base,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good,,GEE DESIGNS LTD
Office Chair,Furniture & Fittings,4 Drawer Metalic cabinet locable with drawers,N/A,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,FAULTY,,GEE DESIGNS LTD
Workstation,Furniture & Fittings,6 way work station table,430 G8,N/A,2023-07-05,2.82," 152,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,GOOD,,GEE DESIGNS LTD
Filing Cabinet,Furniture & Fittings,four drawer filing cabinet ,55U7H U7 Series,N/A,2023-07-05,2.82," 14,500.00 ",20,PO-23-01751,LVCT Health,Stawisha,Purchase,Good ,,GEE DESIGNS LTD
Laptop,Laptop,Hp ProBook,Epson EB-W06,5CD21628VO,2023-07-21,2.78," 136,880.00 ",20,PO-23-02016,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
TV,Television,Hisense 55inch Smart 4K TV ,G4 WXGA,3TE55F22220H01BDD490107,2023-07-27,2.76," 90,480.00 ",20,PO-23-02142,LVCT Health,Stawisha,Purchase,GOOD,,DIAL UP ASSOCIATES COMPANY LTD
Projector,Projector,Epson Projector,HP 14s-dq5012nia,X89E3400026,2023-08-04,2.74," 107,068.00 ",20,PO-23-02141,LVCT Health,Stawisha,Purchase,GOOD,,JOSATRONIC DATA SYSTEMS LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,HP 14s-dq5012nia,3CQ23917MD,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP 14 Core i3 11th generation,430 G8,5CD21552G3,2023-08-10,2.72," 62,640.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP 14 Core i3 11th generation,290 G4,5CD21552FQ,2023-08-10,2.72," 62,640.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,Good ,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP ProBook,HP 14s-dq5012nia,5CD23109PH,2023-08-10,2.72," 135,720.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,FAULTY,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,G4 WXGA,4CE247C7R9,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP 14 Core i3 11th generation,290 G4,5CD21552N8,2023-08-10,2.72," 62,640.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,290 G4,3CQ2391D02,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,G4 WXGA,4CE247C7PV,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,430 G8,4CE217BKW1,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,290 G4,3C22130Y4W,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP ProBook,290 G4,5CD23109JV,2023-08-10,2.72," 135,720.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,Good,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,290 G4,4CE219BFBQ,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,G4 WXGA,4CE217BNBP,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,290 G4,4CE247C7SB,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ24603PH,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 G4,290 G4,4CE213B6Q8,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ2391BIM,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,G4 WXGA,4CE247C7S6,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ24603PZ,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ23917QS,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ2391CRD,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,290 G4,3CQ2391BIF,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ2391DIH,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,290 G4,4CE247C7R4,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,290 G4,3CQ24603PJ,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 G4,290 G4,4CE213B6QN,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,290 G4,4CE219BFC1,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,290 G4,4CE247C7R3,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,430 G8,4CE247C80D,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,430 G8,4CE247C82B,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP ProBook,430 G8,5CD21628PY,2023-08-10,2.72," 135,720.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP ProBook,G4 WXGA,5CD21628QN,2023-08-10,2.72," 135,720.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP ProBook,290 G4,5CD23109NS,2023-08-10,2.72," 135,720.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,G4 WXGA,3CQ2391DIL,2023-08-10,2.72, -   ,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Desktop Computer,Laptop,HP 290 g4 10th Gen,450 G8,4CE247C7T3,2023-08-10,2.72," 100,340.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Monitor,Display Monitor,HP Monitor G4 WXGA,Spectre X360,3CQ2391CB8,2023-08-10,2.72,,20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
Laptop,Laptop,HP PROBook,290 G4,5CD2076V51,2023-08-10,2.72," 135,720.00 ",20,PO-23-01758,LVCT Health,Stawisha,Purchase,GOOD,,BRIGHT TECHNOLOGIES LIMITED
